,Date,Country,Confirmed,Death,Recovered,Active
2038,2003-06-19,Viet Nam,63,5,58,0
2039,2003-06-20,Brazil,3,0,2,1
2040,2003-06-20,Canada,245,34,180,31
2041,2003-06-20,China,5326,347,4806,173
2042,2003-06-20,"Hong Kong SAR, China",1755,296,1403,56
2043,2003-06-20,"Macao SAR, China",1,0,1,0
2044,2003-06-20,"Taiwan, China",695,84,480,131
2045,2003-06-20,Colombia,1,0,1,0
2046,2003-06-20,Finland,1,0,1,0
2047,2003-06-20,France,7,0,6,1
2048,2003-06-20,Germany,10,0,9,1
2049,2003-06-20,India,3,0,3,0
2050,2003-06-20,Indonesia,2,0,2,0
2051,2003-06-20,Italy,9,0,9,0
2052,2003-06-20,Kuwait,1,0,1,0
2053,2003-06-20,Malaysia,5,2,3,0
2054,2003-06-20,Mongolia,9,0,9,0
2055,2003-06-20,New Zealand,1,0,1,0
2056,2003-06-20,Philippines,14,2,12,0
2057,2003-06-20,Republic of Ireland,1,0,1,0
2058,2003-06-20,Republic of Korea,3,0,3,0
2059,2003-06-20,Romania,1,0,1,0
2060,2003-06-20,Russian Federation,1,0,0,1
2061,2003-06-20,Singapore,206,31,170,5
2062,2003-06-20,South Africa,1,1,0,0
2063,2003-06-20,Spain,1,0,1,0
2064,2003-06-20,Sweden,3,0,3,0
2065,2003-06-20,Switzerland,1,0,1,0
2066,2003-06-20,Thailand,9,2,6,1
2067,2003-06-20,United Kingdom,4,0,4,0
2068,2003-06-20,United States,74,0,36,38
2069,2003-06-20,Viet Nam,63,5,58,0
2070,2003-06-23,Brazil,3,0,2,1
2071,2003-06-23,Canada,246,35,182,29
2072,2003-06-23,China,5326,347,4895,84
2073,2003-06-23,"Hong Kong SAR, China",1755,296,1411,48
2074,2003-06-23,"Macao SAR, China",1,0,1,0
2075,2003-06-23,"Taiwan, China",692,84,486,122
2076,2003-06-23,Colombia,1,0,1,0
2077,2003-06-23,Finland,1,0,1,0
2078,2003-06-23,France,7,0,6,1
2079,2003-06-23,Germany,10,0,9,1
2080,2003-06-23,India,3,0,3,0
2081,2003-06-23,Indonesia,2,0,2,0
2082,2003-06-23,Italy,9,0,9,0
2083,2003-06-23,Kuwait,1,0,1,0
2084,2003-06-23,Malaysia,5,2,3,0
2085,2003-06-23,Mongolia,9,0,9,0
2086,2003-06-23,New Zealand,1,0,1,0
2087,2003-06-23,Philippines,14,2,12,0
2088,2003-06-23,Republic of Ireland,1,0,1,0
2089,2003-06-23,Republic of Korea,3,0,3,0
2090,2003-06-23,Romania,1,0,1,0
2091,2003-06-23,Russian Federation,1,0,0,1
2092,2003-06-23,Singapore,206,31,170,5
2093,2003-06-23,South Africa,1,1,0,0
2094,2003-06-23,Spain,1,0,1,0
2095,2003-06-23,Sweden,3,0,3,0
2096,2003-06-23,Switzerland,1,0,1,0
2097,2003-06-23,Thailand,9,2,7,0
2098,2003-06-23,United Kingdom,4,0,4,0
2099,2003-06-23,United States,74,0,36,38
2100,2003-06-23,Viet Nam,63,5,58,0
2101,2003-06-24,Brazil,3,0,2,1
2102,2003-06-24,Canada,249,37,188,24
2103,2003-06-24,China,5326,347,4901,78
2104,2003-06-24,"Hong Kong SAR, China",1755,296,1417,42
2105,2003-06-24,"Macao SAR, China",1,0,1,0
2106,2003-06-24,"Taiwan, China",687,84,492,111
2107,2003-06-24,Colombia,1,0,1,0
2108,2003-06-24,Finland,1,0,1,0
2109,2003-06-24,France,7,0,6,1
2110,2003-06-24,Germany,10,0,9,1
2111,2003-06-24,India,3,0,3,0
2112,2003-06-24,Indonesia,2,0,2,0
2113,2003-06-24,Italy,9,0,9,0
2114,2003-06-24,Kuwait,1,0,1,0
2115,2003-06-24,Malaysia,5,2,3,0
2116,2003-06-24,Mongolia,9,0,9,0
2117,2003-06-24,New Zealand,1,0,1,0
2118,2003-06-24,Philippines,14,2,12,0
2119,2003-06-24,Republic of Ireland,1,0,1,0
2120,2003-06-24,Republic of Korea,3,0,3,0
2121,2003-06-24,Romania,1,0,1,0
2122,2003-06-24,Russian Federation,1,0,0,1
2123,2003-06-24,Singapore,206,31,170,5
2124,2003-06-24,South Africa,1,1,0,0
2125,2003-06-24,Spain,1,0,1,0
2126,2003-06-24,Sweden,3,0,3,0
2127,2003-06-24,Switzerland,1,0,1,0
2128,2003-06-24,Thailand,9,2,7,0
2129,2003-06-24,United Kingdom,4,0,4,0
2130,2003-06-24,United States,75,0,36,39
2131,2003-06-24,Viet Nam,63,5,58,0
2132,2003-06-25,Brazil,3,0,2,1
2133,2003-06-25,Canada,250,37,188,25
2134,2003-06-25,China,5327,348,4916,63
2135,2003-06-25,"Hong Kong SAR, China",1755,296,1419,40
2136,2003-06-25,"Macao SAR, China",1,0,1,0
2137,2003-06-25,"Taiwan, China",686,84,492,110
2138,2003-06-25,Colombia,1,0,1,0
2139,2003-06-25,Finland,1,0,1,0
2140,2003-06-25,France,7,0,6,1
2141,2003-06-25,Germany,10,0,9,1
2142,2003-06-25,India,3,0,3,0
2143,2003-06-25,Indonesia,2,0,2,0
2144,2003-06-25,Italy,9,0,9,0
2145,2003-06-25,Japan,1,0,0,1
2146,2003-06-25,Kuwait,1,0,1,0
2147,2003-06-25,Malaysia,5,2,3,0
2148,2003-06-25,Mongolia,9,0,9,0
2149,2003-06-25,New Zealand,1,0,1,0
2150,2003-06-25,Philippines,14,2,12,0
2151,2003-06-25,Republic of Ireland,1,0,1,0
2152,2003-06-25,Republic of Korea,3,0,3,0
2153,2003-06-25,Romania,1,0,1,0
2154,2003-06-25,Russian Federation,1,0,0,1
2155,2003-06-25,Singapore,206,31,170,5
2156,2003-06-25,South Africa,1,1,0,0
2157,2003-06-25,Spain,1,0,1,0
2158,2003-06-25,Sweden,3,0,3,0
2159,2003-06-25,Switzerland,1,0,1,0
2160,2003-06-25,Thailand,9,2,7,0
2161,2003-06-25,United Kingdom,4,0,4,0
2162,2003-06-25,United States,75,0,36,39
2163,2003-06-25,Viet Nam,63,5,58,0
2164,2003-06-26,Brazil,3,0,2,1
2165,2003-06-26,Canada,251,37,190,24
2166,2003-06-26,China,5327,348,4921,58
2167,2003-06-26,"Hong Kong SAR, China",1755,296,1419,40
2168,2003-06-26,"Macao SAR, China",1,0,1,0
2169,2003-06-26,"Taiwan, China",682,84,491,107
2170,2003-06-26,Colombia,1,0,1,0
2171,2003-06-26,Finland,1,0,1,0
2172,2003-06-26,France,7,0,6,1
2173,2003-06-26,Germany,10,0,9,1
2174,2003-06-26,India,3,0,3,0
2175,2003-06-26,Indonesia,2,0,2,0
2176,2003-06-26,Italy,9,0,9,0
2177,2003-06-26,Japan,1,0,0,1
2178,2003-06-26,Kuwait,1,0,1,0
2179,2003-06-26,Malaysia,5,2,3,0
2180,2003-06-26,Mongolia,9,0,9,0
2181,2003-06-26,New Zealand,1,0,1,0
2182,2003-06-26,Philippines,14,2,12,0
2183,2003-06-26,Republic of Ireland,1,0,1,0
2184,2003-06-26,Republic of Korea,3,0,3,0
2185,2003-06-26,Romania,1,0,1,0
2186,2003-06-26,Russian Federation,1,0,0,1
2187,2003-06-26,Singapore,206,32,170,4
2188,2003-06-26,South Africa,1,1,0,0
2189,2003-06-26,Spain,1,0,1,0
2190,2003-06-26,Sweden,3,0,3,0
2191,2003-06-26,Switzerland,1,0,1,0
2192,2003-06-26,Thailand,9,2,7,0
2193,2003-06-26,United Kingdom,4,0,4,0
2194,2003-06-26,United States,74,0,36,38
2195,2003-06-26,Viet Nam,63,5,58,0
2196,2003-06-27,Brazil,3,0,2,1
2197,2003-06-27,Canada,251,37,191,23
2198,2003-06-27,China,5327,348,4921,58
2199,2003-06-27,"Hong Kong SAR, China",1755,297,1422,36
2200,2003-06-27,"Macao SAR, China",1,0,1,0
2201,2003-06-27,"Taiwan, China",681,84,492,105
2202,2003-06-27,Colombia,1,0,1,0
2203,2003-06-27,Finland,1,0,1,0
2204,2003-06-27,France,7,0,6,1
2205,2003-06-27,Germany,10,0,9,1
2206,2003-06-27,India,3,0,3,0
2207,2003-06-27,Indonesia,2,0,2,0
2208,2003-06-27,Italy,5,0,5,0
2209,2003-06-27,Kuwait,1,0,1,0
2210,2003-06-27,Malaysia,5,2,3,0
2211,2003-06-27,Mongolia,9,0,9,0
2212,2003-06-27,New Zealand,1,0,1,0
2213,2003-06-27,Philippines,14,2,12,0
2214,2003-06-27,Republic of Ireland,1,0,1,0
2215,2003-06-27,Republic of Korea,3,0,3,0
2216,2003-06-27,Romania,1,0,1,0
2217,2003-06-27,Russian Federation,1,0,0,1
2218,2003-06-27,Singapore,206,32,171,3
2219,2003-06-27,South Africa,1,1,0,0
2220,2003-06-27,Spain,1,0,1,0
2221,2003-06-27,Sweden,3,0,3,0
2222,2003-06-27,Switzerland,1,0,1,0
2223,2003-06-27,Thailand,9,2,7,0
2224,2003-06-27,United Kingdom,4,0,4,0
2225,2003-06-27,United States,74,0,64,10
2226,2003-06-27,Viet Nam,63,5,58,0
2227,2003-06-30,Australia,5,0,5,0
2228,2003-06-30,Brazil,3,0,2,1
2229,2003-06-30,Canada,252,37,192,23
2230,2003-06-30,China,5327,348,4927,52
2231,2003-06-30,"Hong Kong SAR, China",1755,298,1429,28
2232,2003-06-30,"Macao SAR, China",1,0,1,0
2233,2003-06-30,"Taiwan, China",678,84,495,99
2234,2003-06-30,Colombia,1,0,1,0
2235,2003-06-30,Finland,1,0,1,0
2236,2003-06-30,France,7,0,6,1
2237,2003-06-30,Germany,10,0,9,1
2238,2003-06-30,India,3,0,3,0
2239,2003-06-30,Indonesia,2,0,2,0
2240,2003-06-30,Italy,5,0,5,0
2241,2003-06-30,Kuwait,1,0,1,0
2242,2003-06-30,Malaysia,5,2,3,0
2243,2003-06-30,Mongolia,9,0,9,0
2244,2003-06-30,New Zealand,1,0,1,0
2245,2003-06-30,Philippines,14,2,12,0
2246,2003-06-30,Republic of Ireland,1,0,1,0
2247,2003-06-30,Republic of Korea,3,0,3,0
2248,2003-06-30,Romania,1,0,1,0
2249,2003-06-30,Russian Federation,1,0,0,1
2250,2003-06-30,Singapore,206,32,171,3
2251,2003-06-30,South Africa,1,1,0,0
2252,2003-06-30,Spain,1,0,1,0
2253,2003-06-30,Sweden,3,0,3,0
2254,2003-06-30,Switzerland,1,0,1,0
2255,2003-06-30,Thailand,9,2,7,0
2256,2003-06-30,United Kingdom,4,0,4,0
2257,2003-06-30,United States,73,0,63,10
2258,2003-06-30,Viet Nam,63,5,58,0
2259,2003-07-01,Brazil,1,0,1,0
2260,2003-07-01,Canada,252,38,192,22
2261,2003-07-01,China,5327,348,4930,49
2262,2003-07-01,"Hong Kong SAR, China",1755,298,1429,28
2263,2003-07-01,"Macao SAR, China",1,0,1,0
2264,2003-07-01,"Taiwan, China",678,84,498,96
2265,2003-07-01,Colombia,1,0,1,0
2266,2003-07-01,Finland,1,0,1,0
2267,2003-07-01,France,7,0,6,1
2268,2003-07-01,Germany,10,0,9,1
2269,2003-07-01,India,3,0,3,0
2270,2003-07-01,Indonesia,2,0,2,0
2271,2003-07-01,Italy,5,0,5,0
2272,2003-07-01,Kuwait,1,0,1,0
2273,2003-07-01,Malaysia,5,2,3,0
2274,2003-07-01,Mongolia,9,0,9,0
2275,2003-07-01,New Zealand,1,0,1,0
2276,2003-07-01,Philippines,14,2,12,0
2277,2003-07-01,Republic of Ireland,1,0,1,0
2278,2003-07-01,Republic of Korea,3,0,3,0
2279,2003-07-01,Romania,1,0,1,0
2280,2003-07-01,Russian Federation,1,0,0,1
2281,2003-07-01,Singapore,206,32,171,3
2282,2003-07-01,South Africa,1,1,0,0
2283,2003-07-01,Spain,1,0,1,0
2284,2003-07-01,Sweden,3,0,3,0
2285,2003-07-01,Switzerland,1,0,1,0
2286,2003-07-01,Thailand,9,2,7,0
2287,2003-07-01,United Kingdom,4,0,4,0
2288,2003-07-01,United States,73,0,63,10
2289,2003-07-01,Viet Nam,63,5,58,0
2290,2003-07-02,Brazil,1,0,1,0
2291,2003-07-02,Canada,252,38,192,22
2292,2003-07-02,China,5327,348,4933,46
2293,2003-07-02,"Hong Kong SAR, China",1755,298,1429,28
2294,2003-07-02,"Macao SAR, China",1,0,1,0
2295,2003-07-02,"Taiwan, China",676,84,498,94
2296,2003-07-02,Colombia,1,0,1,0
2297,2003-07-02,Finland,1,0,1,0
2298,2003-07-02,France,7,0,6,1
2299,2003-07-02,Germany,10,0,9,1
2300,2003-07-02,India,3,0,3,0
2301,2003-07-02,Indonesia,2,0,2,0
2302,2003-07-02,Italy,4,0,4,0
2303,2003-07-02,Kuwait,1,0,1,0
2304,2003-07-02,Malaysia,5,2,3,0
2305,2003-07-02,Mongolia,9,0,9,0
2306,2003-07-02,New Zealand,1,0,1,0
2307,2003-07-02,Philippines,14,2,12,0
2308,2003-07-02,Republic of Ireland,1,0,1,0
2309,2003-07-02,Republic of Korea,3,0,3,0
2310,2003-07-02,Romania,1,0,1,0
2311,2003-07-02,Russian Federation,1,0,0,1
2312,2003-07-02,Singapore,206,32,171,3
2313,2003-07-02,South Africa,1,1,0,0
2314,2003-07-02,Spain,1,0,1,0
2315,2003-07-02,Sweden,3,0,3,0
2316,2003-07-02,Switzerland,1,0,1,0
2317,2003-07-02,Thailand,9,2,7,0
2318,2003-07-02,United Kingdom,4,0,4,0
2319,2003-07-02,United States,73,0,63,10
2320,2003-07-02,Viet Nam,63,5,58,0
2321,2003-07-03,Brazil,1,0,1,0
2322,2003-07-03,Canada,251,38,193,20
2323,2003-07-03,China,5327,348,4933,46
2324,2003-07-03,"Hong Kong SAR, China",1755,298,1429,28
2325,2003-07-03,"Macao SAR, China",1,0,1,0
2326,2003-07-03,"Taiwan, China",674,84,498,92
2327,2003-07-03,Colombia,1,0,1,0
2328,2003-07-03,Finland,1,0,1,0
2329,2003-07-03,France,7,0,6,1
2330,2003-07-03,Germany,10,0,9,1
2331,2003-07-03,India,3,0,3,0
2332,2003-07-03,Indonesia,2,0,2,0
2333,2003-07-03,Italy,4,0,4,0
2334,2003-07-03,Kuwait,1,0,1,0
2335,2003-07-03,Malaysia,5,2,3,0
2336,2003-07-03,Mongolia,9,0,9,0
2337,2003-07-03,New Zealand,1,0,1,0
2338,2003-07-03,Philippines,14,2,12,0
2339,2003-07-03,Republic of Ireland,1,0,1,0
2340,2003-07-03,Republic of Korea,3,0,3,0
2341,2003-07-03,Romania,1,0,1,0
2342,2003-07-03,Russian Federation,1,0,0,1
2343,2003-07-03,Singapore,206,32,171,3
2344,2003-07-03,South Africa,1,1,0,0
2345,2003-07-03,Spain,1,0,1,0
2346,2003-07-03,Sweden,3,0,3,0
2347,2003-07-03,Switzerland,1,0,1,0
2348,2003-07-03,Thailand,9,2,7,0
2349,2003-07-03,United Kingdom,4,0,4,0
2350,2003-07-03,United States,73,0,65,8
2351,2003-07-03,Viet Nam,63,5,58,0
2352,2003-07-04,Brazil,1,0,1,0
2353,2003-07-04,Canada,251,38,193,20
2354,2003-07-04,China,5327,348,4934,45
2355,2003-07-04,"Hong Kong SAR, China",1755,298,1430,27
2356,2003-07-04,"Macao SAR, China",1,0,1,0
2357,2003-07-04,"Taiwan, China",674,84,500,90
2358,2003-07-04,Colombia,1,0,1,0
2359,2003-07-04,Finland,1,0,1,0
2360,2003-07-04,France,7,0,6,1
2361,2003-07-04,Germany,10,0,9,1
2362,2003-07-04,India,3,0,3,0
2363,2003-07-04,Indonesia,2,0,2,0
2364,2003-07-04,Italy,4,0,4,0
2365,2003-07-04,Kuwait,1,0,1,0
2366,2003-07-04,Malaysia,5,2,3,0
2367,2003-07-04,Mongolia,9,0,9,0
2368,2003-07-04,New Zealand,1,0,1,0
2369,2003-07-04,Philippines,14,2,12,0
2370,2003-07-04,Republic of Ireland,1,0,1,0
2371,2003-07-04,Republic of Korea,3,0,3,0
2372,2003-07-04,Romania,1,0,1,0
2373,2003-07-04,Russian Federation,1,0,0,1
2374,2003-07-04,Singapore,206,32,171,3
2375,2003-07-04,South Africa,1,1,0,0
2376,2003-07-04,Spain,1,0,1,0
2377,2003-07-04,Sweden,3,0,3,0
2378,2003-07-04,Switzerland,1,0,1,0
2379,2003-07-04,Thailand,9,2,7,0
2380,2003-07-04,United Kingdom,4,0,4,0
2381,2003-07-04,United States,73,0,65,8
2382,2003-07-04,Viet Nam,63,5,58,0
2383,2003-07-07,Brazil,1,0,1,0
2384,2003-07-07,Canada,251,38,193,20
2385,2003-07-07,China,5327,348,4934,45
2386,2003-07-07,"Hong Kong SAR, China",1755,298,1430,27
2387,2003-07-07,"Macao SAR, China",1,0,1,0
2388,2003-07-07,"Taiwan, China",674,84,500,90
2389,2003-07-07,Colombia,1,0,1,0
2390,2003-07-07,Finland,1,0,1,0
2391,2003-07-07,France,7,0,6,1
2392,2003-07-07,Germany,10,0,9,1
2393,2003-07-07,India,3,0,3,0
2394,2003-07-07,Indonesia,2,0,2,0
2395,2003-07-07,Italy,4,0,4,0
2396,2003-07-07,Kuwait,1,0,1,0
2397,2003-07-07,Malaysia,5,2,3,0
2398,2003-07-07,Mongolia,9,0,9,0
2399,2003-07-07,New Zealand,1,0,1,0
2400,2003-07-07,Philippines,14,2,12,0
2401,2003-07-07,Republic of Ireland,1,0,1,0
2402,2003-07-07,Republic of Korea,3,0,3,0
2403,2003-07-07,Romania,1,0,1,0
2404,2003-07-07,Russian Federation,1,0,0,1
2405,2003-07-07,Singapore,206,32,171,3
2406,2003-07-07,South Africa,1,1,0,0
2407,2003-07-07,Spain,1,0,1,0
2408,2003-07-07,Sweden,3,0,3,0
2409,2003-07-07,Switzerland,1,0,1,0
2410,2003-07-07,Thailand,9,2,7,0
2411,2003-07-07,United Kingdom,4,0,4,0
2412,2003-07-07,United States,73,0,65,8
2413,2003-07-07,Viet Nam,63,5,58,0
2414,2003-07-08,Brazil,1,0,1,0
2415,2003-07-08,Canada,250,38,194,18
2416,2003-07-08,China,5327,348,4934,45
2417,2003-07-08,"Hong Kong SAR, China",1755,298,1430,27
2418,2003-07-08,"Macao SAR, China",1,0,1,0
2419,2003-07-08,"Taiwan, China",671,84,502,85
2420,2003-07-08,Colombia,1,0,1,0
2421,2003-07-08,Finland,1,0,1,0
2422,2003-07-08,France,7,0,6,1
2423,2003-07-08,Germany,10,0,9,1
2424,2003-07-08,India,3,0,3,0
2425,2003-07-08,Indonesia,2,0,2,0
2426,2003-07-08,Italy,4,0,4,0
2427,2003-07-08,Kuwait,1,0,1,0
2428,2003-07-08,Malaysia,5,2,3,0
2429,2003-07-08,Mongolia,9,0,9,0
2430,2003-07-08,New Zealand,1,0,1,0
2431,2003-07-08,Philippines,14,2,12,0
2432,2003-07-08,Republic of Ireland,1,0,1,0
2433,2003-07-08,Republic of Korea,3,0,3,0
2434,2003-07-08,Romania,1,0,1,0
2435,2003-07-08,Russian Federation,1,0,0,1
2436,2003-07-08,Singapore,206,32,171,3
2437,2003-07-08,South Africa,1,1,0,0
2438,2003-07-08,Spain,1,0,1,0
2439,2003-07-08,Sweden,3,0,3,0
2440,2003-07-08,Switzerland,1,0,1,0
2441,2003-07-08,Thailand,9,2,7,0
2442,2003-07-08,United Kingdom,4,0,4,0
2443,2003-07-08,United States,74,0,64,10
2444,2003-07-08,Viet Nam,63,5,58,0
2445,2003-07-09,Brazil,1,0,1,0
2446,2003-07-09,Canada,249,38,193,18
2447,2003-07-09,China,5327,348,4939,40
2448,2003-07-09,"Hong Kong SAR, China",1755,298,1431,26
2449,2003-07-09,"Macao SAR, China",1,0,1,0
2450,2003-07-09,"Taiwan, China",671,84,504,83
2451,2003-07-09,Colombia,1,0,1,0
2452,2003-07-09,Finland,1,0,1,0
2453,2003-07-09,France,7,0,6,1
2454,2003-07-09,Germany,10,0,9,1
2455,2003-07-09,India,3,0,3,0
2456,2003-07-09,Indonesia,2,0,2,0
2457,2003-07-09,Italy,4,0,4,0
2458,2003-07-09,Kuwait,1,0,1,0
2459,2003-07-09,Malaysia,5,2,3,0
2460,2003-07-09,Mongolia,9,0,9,0
2461,2003-07-09,New Zealand,1,0,1,0
2462,2003-07-09,Philippines,14,2,12,0
2463,2003-07-09,Republic of Ireland,1,0,1,0
2464,2003-07-09,Republic of Korea,3,0,3,0
2465,2003-07-09,Romania,1,0,1,0
2466,2003-07-09,Russian Federation,1,0,0,1
2467,2003-07-09,Singapore,206,32,171,3
2468,2003-07-09,South Africa,1,1,0,0
2469,2003-07-09,Spain,1,0,1,0
2470,2003-07-09,Sweden,3,0,3,0
2471,2003-07-09,Switzerland,1,0,1,0
2472,2003-07-09,Thailand,9,2,7,0
2473,2003-07-09,United Kingdom,4,0,4,0
2474,2003-07-09,United States,75,0,67,8
2475,2003-07-09,Viet Nam,63,5,58,0
2476,2003-07-10,Brazil,1,0,1,0
2477,2003-07-10,Canada,250,38,194,18
2478,2003-07-10,China,5327,348,4941,38
2479,2003-07-10,"Hong Kong SAR, China",1755,298,1431,26
2480,2003-07-10,"Macao SAR, China",1,0,1,0
2481,2003-07-10,"Taiwan, China",671,84,506,81
2482,2003-07-10,Colombia,1,0,1,0
2483,2003-07-10,Finland,1,0,1,0
2484,2003-07-10,France,7,0,6,1
2485,2003-07-10,Germany,10,0,9,1
2486,2003-07-10,India,3,0,3,0
2487,2003-07-10,Indonesia,2,0,2,0
2488,2003-07-10,Italy,4,0,4,0
2489,2003-07-10,Kuwait,1,0,1,0
2490,2003-07-10,Malaysia,5,2,3,0
2491,2003-07-10,Mongolia,9,0,9,0
2492,2003-07-10,New Zealand,1,0,1,0
2493,2003-07-10,Philippines,14,2,12,0
2494,2003-07-10,Republic of Ireland,1,0,1,0
2495,2003-07-10,Republic of Korea,3,0,3,0
2496,2003-07-10,Romania,1,0,1,0
2497,2003-07-10,Russian Federation,1,0,0,1
2498,2003-07-10,Singapore,206,32,172,2
2499,2003-07-10,South Africa,1,1,0,0
2500,2003-07-10,Spain,1,0,1,0
2501,2003-07-10,Sweden,3,0,3,0
2502,2003-07-10,Switzerland,1,0,1,0
2503,2003-07-10,Thailand,9,2,7,0
2504,2003-07-10,United Kingdom,4,0,4,0
2505,2003-07-10,United States,75,0,67,8
2506,2003-07-10,Viet Nam,63,5,58,0
2507,2003-07-11,Brazil,1,0,1,0
2508,2003-07-11,Canada,250,38,194,18
2509,2003-07-11,China,5327,348,4941,38
2510,2003-07-11,"Hong Kong SAR, China",1755,298,1433,24
2511,2003-07-11,"Macao SAR, China",1,0,1,0
2512,2003-07-11,"Taiwan, China",671,84,507,80
2513,2003-07-11,Colombia,1,0,1,0
2514,2003-07-11,Finland,1,0,1,0
2515,2003-07-11,France,7,1,6,0
2516,2003-07-11,Germany,10,0,9,1
2517,2003-07-11,India,3,0,3,0
2518,2003-07-11,Indonesia,2,0,2,0
2519,2003-07-11,Italy,4,0,4,0
2520,2003-07-11,Kuwait,1,0,1,0
2521,2003-07-11,Malaysia,5,2,3,0
2522,2003-07-11,Mongolia,9,0,9,0
2523,2003-07-11,New Zealand,1,0,1,0
2524,2003-07-11,Philippines,14,2,12,0
2525,2003-07-11,Republic of Ireland,1,0,1,0
2526,2003-07-11,Republic of Korea,3,0,3,0
2527,2003-07-11,Romania,1,0,1,0
2528,2003-07-11,Russian Federation,1,0,0,1
2529,2003-07-11,Singapore,206,32,172,2
2530,2003-07-11,South Africa,1,1,0,0
2531,2003-07-11,Spain,1,0,1,0
2532,2003-07-11,Sweden,3,0,3,0
2533,2003-07-11,Switzerland,1,0,1,0
2534,2003-07-11,Thailand,9,2,7,0
2535,2003-07-11,United Kingdom,4,0,4,0
2536,2003-07-11,United States,75,0,67,8
2537,2003-07-11,Viet Nam,63,5,58,0
